movie_id,title,text
59440,Warrior,"2011the inspir stori of an estrang famili that find redempt in the unlikeliest of places…th mma ring. tommi riordan (tom hardy) an ex-marin with a tragic past return home and enlist hi father (nick nolte) a recov alcohol and former wrestl coach to train him for “sparta” the biggest mma tournament ever held. but when tommy’ underdog brother brendan (joel edgerton) fight hi way into the tournament the two brother must final confront each other and the forc that pull them apart. what ensu is the most gut-wrench soul-stir and unforgett battl of their lives.act dramabank train beat mixedmartialart teacher muscleman combat alcohol gym exercisetomhardi jennifermorrison nicknolt joeledgerton frankgrillo kevindunn maximilianohernández bryancallen samsheridan jakemclaughlin vanessamartinez denzelwhitak carlosmiranda nicklehan laurachinn fernandochien noahemmerich kurtangl danielsteven panuvatanthonynanakornpanom hansmarrero anthonytambaki jacejean richardfik aaronkleib rashadevan jeffhochendon markfalvomarkisham danleigh mattchess seanalbertson lisaellzey randihil johnj.kelli abigailmurray jamesdonahu michaelpaseornek ronvonblomberg brianhartman johngilroy ""gavinoconnor"" ""gavinoconnor"" ""gavinoconnor"" ""gavinoconnor"" jamiemarshal jamiemarshal janmcwilliam masanobutakayanagi hansmarrero cliffdorfman cliffdorfman ""gregoconnor"" anthonytambaki anthonytambaki charleneolson jordanschur davidmimran aaronmarshal joshfagin jennifernash felicitybowr donnam.belajac annaran derekbird migsrustia paulstemm davidbeavi mishellchandl heathermag trishalmeida johngrillo cyntiabül dannys.kim robertalthoff donaldburghardtfight for familywarrior"
8988,Stop-Loss,"2008a veteran soldier return from hi complet tour of duti in iraq onli to find hi life turn upsid down when he is arbitrarili order to return to field duti by the army.drama warposttraumaticstressdisord iraqwarveteran u.s.soldi womandirectorryanphillipp abbiecornish josephgordon-levitt channingtatum josefsomm timothyolyph ciaránhind lindaemond stevenstrait alexfrost robbrown victorrasuk quayterri matthewscottwilcox connettbrew mamiegumm chandrawashington coracardona isrealsaldivar davidkrol mariemizen kaseysteven leestring j.d.evermor coryhart d.s.moss rogeredward ricmaddox richarddillard davidprecopia jamesd.dev markrichard lauriemetcalf jeffgibb torykittl margomartindal bentaylor cameronclapp ""cliftontroyrobinson"" petergereti westonscotthiggin tommind victorgarcíajr. robertfarrior mohammadahm erikanderson johnnybarte stephenbelyeu michellebrew genecervenka petercornwel kenedward davidmiguelestrada pablod.flor matthewgarthii tonygibson bethgosnel spencergreenwood hollyhargrav beauharri garthr.hassel marka.hernandez elizabethingal vickiv.johnson brandonlilli brettlynch jamesleonardomayberri conniemaynord rissamedlenka d.j.morrison mikemurehead amyquickparrish estellaperez carlospina michaeld.pric shawnrakowitz senecaramirez ericarichard isaacrodriguez macysalasel annabelstephan christianstok kathryntait garyteagu latoyaward stevena.webb charlitawilliam michelewilliam shanedanielwoodavykaufman davidwasco kimberlypeirc kimberlypeirc kimberlypeirc scottrudin marlenestewart markroyb chrismeng sandyreynolds-wasco johnpowel clairesimpson gregorygoodman peterborck markrichard gretchenengel sherrygallarneau rachelaberli amandabrandth bravest place to stand is by each other side.stop-loss"
77883,The Possession,"2012a young girl buy an antiqu box at a yard sale unawar that insid the collect live a malici ancient spirit. the ""girls"" father team with hi ex-wif to find a way to end the curs upon their child.horror thrillerjeffreydeanmorgan natashacali madisondavenport kyrasedgwick roblabel nanagbewonyo jimthorburn matisyahu quinnlord jaybrazeau erinsimm johncassini grantshow timperezsamraimi nancynayor andersvilladsen ericl.beason oleborned josephdrak nathankahan carlahetland louiserop danlaustsen michaelpaseornek brianpearson nicolebrown jussitegelman julietsnowden joannfowl chrism.jacobson brucenyznik scottj.ateah lesliegornstein e.l.katz kevinmanni billvigar jameyscott antonsanko anjibemben nigelevan martid.humphrey justinw.walk jakosmond nataliezarasmith normahill-patton norbertkaluza andrewfish johndekk hansbjerno diyahpera jayharada brianwhitlock célinegodeau scottmacdonald vickisyskaki maartenhofmeij bryanpennington deanbark paulslatt terrymackay tanyahudson glena.dickson andyasperin lisastrong jenniferamberson pauledward carolraskin ""rachelotoole"" randyhutniak davidrosychuk richardpatterson adamstern rustypouch ""jeffobrian"" jamesbaldanza glennwatson jacquige charronhum jamesspenc jamescowan christinedougherti catherinemcquaid christinevasquez bryanlamoureux kimberlysato ilenepicku stephanierossel elspethgrafton jenniferradzikowski stewartwhelanfear the demon that doesnt fear godth possess"
64639,Straw Dogs,2011l.a. screenwrit david sumner reloc with hi wife ami to her hometown in the deep south. there while tension build between them a brew conflict with local becom a threat to them both.drama thrillersouthernusa rape bar wifehusbandrelationship barn machismo rifl homeinvasionjamesmarsden katebosworth alexanderskarsgård dominicpurcel lazalonso willaholland jameswood waltongoggin rhyscoiro billylush kristenshaw ansonmount drewpowel meganadel wanetahwalmsley randallnewsom timj.smith richardfolm rodluri kellyhollemandavidzelaggoodman davidzelaggoodman rodluri rodluri rodluri joelfletchereveryon ha A break pointstraw dog
20766,The Road,"2009a father and hi son walk alon through burn america. noth move in the ravag landscap save the ash on the wind and water. It is cold enough to crack stone and when the snow fall it is gray. the sky is dark. their destin is the warmer south although they ""dont"" know what if anyth await them there.adventur dramapost-apocalypt dystopia patern duringcreditsstingerviggomortensen kodismit-mcphe charlizetheron robertduval guypearc mollypark michaelkennethwilliam garretdillahunt bobjen agnesherrmann buddysosthand kirkbrown jackerdi davidaugustlindau ginapreciadojavieraguirresarob francinemaisl nickwechsl nickcav warrenelli cormacmccarthi joepenhal joepenhal johnhillcoat chriskennedi paulamaeschwartz steveschwartz margotwilson tonigin a moment the world chang forever.th road"
168705,BloodRayne,"2005in eighteenth centuri romania rayn a dhampir (half-human half-vampire) prone to fit of blind blood rage but saddl with a compunct for human strive to aveng her ""mothers"" rape by her father kagan king of vampires. two vampir hunter sebastian and vladimir from the brimston societi persuad her to join their cause.act adventur fantasi horrorvampir vampirehunt basedonvideogam romaniakristannaloken benkingsley michellerodriguez michaelmadsen matthewdavi willsanderson geraldinechaplin udoki meatloaf michaelparé billyzaneguinevereturn uwebollreveng never tast so sweet.bloodrayn"
72113,Carnage,"2011after 11-year-old zachari cowan strike hi classmat across the face with a stick after an argument the ""victims"" parent invit ""zacharys"" parent to their brooklyn apart to deal with the incid in a civil manner.comedi dramaflat mobilephon hamster insult darkcomedi writer tulip meet puke pant liberalkatewinslet jodiefost christophwaltz johnc.reilli elvispolanski eliotbergerdeantavoulari oliverberben alexandredesplat romanpolanski romanpolanski paweledelman hervédeluz fionaweir jaumerour martinmoszkowicz saïdbensaïd yasminareza frédéricblum piotrreisch javierméndez marisafernándezarmentero evagarridoa new comedi of no mannerscarnag"
152742,The Best Offer,2013virgil oldman is a world renown antiqu expert and auctioneer. An eccentr geniu he lead a solitari life go to extrem length to keep hi distanc from the messi of human relationships. when appoint by the beauti but emot damag clair to overse the valuat and sale of her family’ priceless art collect virgil allow himself to form an attach to her – and soon he is engulf by a passion which will rock hi bland exist to the core.drama romanc crime mysterypaint auction confidencegam fineart honeypotgeoffreyrush jimsturgess sylviahoek donaldsutherland maximiliandirr philipjackson dermotcrowley liyakebed brigittechristensen kirunastamel caterinacapodilista genseto klaustaub laurencebelgrav seanbuchanan johnbenfieldenniomorricon giuseppetornator giuseppetornator fabiozamarion arturopaglia isabellacocuzzaa master of possession. A crime of obsessionla miglior offerta
48034,Little White Lies,"2010despit a traumat event a group of friend decid to go ahead with their annual beach vacation. their relationship convict sens of guilt and friendship are sore tested. they are final forc to own up to the littl white lie ""theyve"" been tell each other.comedi dramaamericanfootbal countryhous motorboat malefemalerelationship thirtysometh beachhous organicfood weasel groupoffriend reprimand declarationoflov parentchildrelationship text lowtid forc interruptedvac osteopath lovesickfrançoiscluzet marioncotillard benoîtmagimel gilleslellouch jeandujardin valériebonneton joëldupuch laurentlafitt pascalearbillot annemarivin hocinemérabet louisemonot maximnucci saramartin edouardmontout mathieuchedid néobroca marcmairé jeannedupuch madomérabet nikitalespinass niseematheillaud patricerenson jean-claudelagniez jean-claudecotillard pierre-benoistvarocli benoîtpetitjeanhervédeluz guillaumecanet guillaumecanet jean-paulhuri marcdoisn pierregamet vincentmontrobert norasalhi alainatt christopheoffenstein andrélogi hugosélignac isabellequerrioux aurorevicent laurentcouraud carinesarfati philippechiffr arianeaudouard deanbailey michelcarliez jean-denisburéth one thing friend cant escap is a few home truths.l petit mouchoir"
83770,On the Road,"2012dean and sal are the portrait of the beat generation. their search for ""it"" result in a fast pace energet roller coaster ride with high and low throughout the u.s.adventur dramabasedonnovel cemeteri narrat nuditi funer song friendship roadtrip marijuana snow cigarettesmok writer photograph ontheroad sexscen typewrit voiceov suicidethought roadmovi denvercolorado kerouacgarretthedlund samriley kristenstewart amyadam tomsturridg kirstendunst viggomortensen dannymorgan alicebraga elisabethmoss terrencehoward sarahallen kimbubb ericdavi giselleitié stevebuscemi giovannazacaríasfrançoisgédigi francisfordcoppola gustavosantaolalla dannyglick waltersal josérivera ericgauti carlosconti nathanaëlkarmitz charlesgillibert jackkerouacth best teacher is experience.on the road"
1246,Rocky Balboa,"2006when he lose a highli public virtual box match to ex-champ rocki balboa reign heavyweight titlehold mason dixon retali by challeng rocki to a nation televis 10-round exhibit bout. To the surpris of hi son and friend rocki agre to come out of retir and face an oppon ""whos"" faster stronger and thirti year hi junior.dramaphiladelphia transport fight ""loveofoneslife"" public boxer grave tombston tvstation boxingmatch comeback train restaurantown worldchampion challeng virtualfight defeat victori cancer over-the-hillfightersylvesterstallon burtyoung miloventimiglia geraldinehugh jamesfranciskellyiii tonyburton a.j.benza taliashir henryg.sand antoniotarv pedrolovel anagerena angelaboyd louisgiansant maureenschil lahmardj.tateanthonyj.ciccoliniiii sheilajaff robertgreenfield billconti sylvesterstallon sylvesterstallon williamchartoff kevinkingtempleton charleswinkl clarkmathi seanalbertson dianeheeri franco-giacomocarbon michaelatwel jesserosenth gretchenpatch dianehel lisajaim johnhartigan henrikfett markdealessandro markdealessandro davidwinklerit aint over til it over.rocki balboa"
11635,Old School,2003three friend attempt to recaptur their glori day by open up a fratern near their alma mater.comedysexdol streak mouthtomouthresuscitationlukewilson willferrel vincevaughn ellenpompeo leahremini elishacuthbert jeremypiven juliettelewi sarahshahi perreyreev craigkilborn ashleyjon phecaplan seannwilliamscotttheodoreshapiro markirwin ivanreitman michaeljablow tompollock toddphillip toddphillip toddphillip danielgoldberg joemedjuck scotarmstrong courtcrandallal the fun of colleg none of the education.old school
10358,Zack and Miri Make a Porno,"2008lifelong platon friend zack and miri look to solv their respect cash-flow problem by make an adult film together. As the camera roll howev the duo begin to sens that they may have more feel for each other than they previous thought.comedypornographi ""loveofoneslife"" platoniclov pornographicvideo bestfriend sexcomedi bestfriendsinlov aftercreditssting duringcreditsstingersethrogen elizabethbank jenniferschwalbachsmith jasonmew gerrybednob tracilord brandonrouth justinlong jeffanderson craigrobinson tishacampbell-martin tomsavini kennyhotz katiemorganbobweinstein harveyweinstein kevinsmith kevinsmith kevinsmith scottmosi davidklein robertholtzman jamesl.ven dianastoughton carlagardini nancymoss eliseg.violawhat would you do to get out of debt?zack and miri make a porno"
10313,The Men Who Stare at Goats,"2009a report in iraq might just have the stori of a lifetim when he meet lyn cassadi a guy who claim to be a former member of the u.s. ""armys"" new earth armi a unit that employ paranorm power in their missions.comedi warvietnamveteran kuwait newag staringcontest drugus paranoidfantasi hippielifestylegeorgeclooney ewanmcgregor jeffbridg kevinspacey robertpatrick stephenlang waleedzuait stephenroot glennmorshow nickofferman timgriffin rebeccamad jacobbrown toddlawsonlatourrett bradgrunberg elsavillafan fawadsiddiqui samuelrayg mccalebburnett robertcurtisbrown hrachtitizian shafikn.bah christophermah mattnewton kevinwiggin jjraschel arronshiv jaimemargarida williamsterchi drewseltz donnlamkin seancurley michael-davidaragon morsebicknel kevingeermarka.mangini georgeclooney amandamackey cathysandrich robertelswit louisefrogley tatianas.riegel kendiaz sharonseymour lindacohen rolfek grantheslov grantheslov jonronson peterstraughan waldosanchez robertjackson davidwebb paullist georgesimpson peterborck coralysantaliz christophert.welch christophert.welch jeffreyleegibson andrewpetrotta elizabethhimelstein pieromura nicksouth thomasj.smith colinanderson lauramagrud alilammari martialcornevil jaywejeb richardschoen tomcummin kevinharri deborahandrew rickthoma tonyblondalno goats. No glory.th men who stare at goat"
20697,Ready to Rumble,2000two slacker wrestl fan are devast by the oust of their favorit charact by an unscrupul promoter.act comedi dramawrestl sportdavidarquett scottcaan oliverplatt rosemcgowan billgoldberg pagejosephfalkinburgjr richardlineback chrisowen joepantoliano martinlandau carolinerhea taitsmith ellenalbertinidow kathleenfreeman lewisarquett ahmetzappa johncena a.davidburleigh steveborden scottcharlesbigelow randysavag bookerhuffman sideudi eduardoaníbalgonzálezhernández curthennig glenngilbertti petergrunerjr. carlossantiagoespadamois christopherklucsarit oscargutierrezrubio perrysatullo michaellaaulihayn markhildreth stephaniebellar gregoryshanehelm michaelbuff geneokerlund tonyschiavon miketenay charlesrobinson billysilverman chaean teribyrn melissabellin melissabellin sharmellsullivan-huffman vanessasullivanstevenreuth stevenbril jeffreysilv robertf.newmy scottstrauss johngatin brianrobbin miketollin herbgain susane.novicktheyr head to the big time...fac first.readi to rumbl
70868,I Don't Know How She Does It,2011a comedi center on the life of kate reddi a financ execut who is the breadwinn for her husband and two kids.rom comedypregn familyvac widow workingmum in-lawssarahjessicapark piercebrosnan sarahshahi busyphilipp oliviamunn jessicaszohr kelseygramm christinahendrick gregkinnear janecurtin sethmey michaeldean ronaldscottmaestri markblumalinebroshmckenna santoloquasto douglasmcgrath allisonpearsonif it were easi men would do it too.i dont know how she doe It
43593,Piranha 3D,"2010each year the popul of sleepi lake victoria arizona explod from 5000 to 50000 resid for the annual spring break celebration. but then an earthquak open an underwat chasm releas an enorm swarm of ancient piranha that have been dormant for thousand of year now with a tast for human flesh. thi year ""theres"" someth more to worri about than the usual hangov and complaint from local a new type of terror is about to be cut loos on lake victoria.comedi horroryacht movieinmovi scubadiv piranha springbreak maneatenbymonst 3delisabethshu adamscott ""jerryoconnell"" stevenr.mcqueen jessicaszohr vingrham dinamey kellybrook richarddreyfuss christopherlloyd devrakorwin rileysteel codylongo ricardochavira paulscheer eliroth giannamichael ashlynnbrook genevievealexandra briarobertssanjamilkovichay katherinejam johnr.leonetti markcanton grégorylevasseur alexandreaja alexandreaja michaelwandmach joshstolberg marctoberoff alyssaweisberg byronwong genepag frankr.jimenezjr. timmarshal navar.sadan joelfletch howardr.campbel emilioghorayeb robinurdang kathleenkel paulparsonsther someth in the water.piranha 3D"
41283,Faster,2010driver (dwayn johnson) ha spent the last 10 year in prison plan reveng for the murder of hi brother. now that driver is free to carri out hi deadli plan onli two men stand in hi way- billi bob thornton play a veteran cop and oliv jackson-cohen a crazi hitman. with those two close on hi trail driver race to carri out hi mission as the mysteri surround hi brother murder deepens.crim drama action thrillerdwaynejohnson billybobthornton maggiegrac carlagugino tombereng janhoag courtneygain michaelirbi joshclark michaelblain-rozgay mikeepp sidneys.liufau moonbloodgood adewaleakinnuoye-agbaj oliverjackson-cohen jennifercarpent geraldinekeam buzzbelmondo skicarr jimgainesdavidlazan walterspenc clintmansel janpascal martinshaf paulcarlin odinbenitez michaelgradi lizglotz daraweintraub joegayton joegayton joegayton igormegl robertteitel georgetillmanjr. tonygayton tonygayton tonygayton dirkwestervelt salvadorpérezjr. dylangoss jamesmoriana jeffreywilhoit christopherduskin andrewmurdock brucestambl ericryland jeanannblack laurenritchi dottiestarl kathymchugh martid.humphrey jasonellson darrinprescott dickedward billholmquist larrymann timjacobsen mattvonbrock michaelbust genohart steveconstancio kimcollea myronnettinga scottrog dangard ericleach michaellandon billmyer davidaltenau willarnot jeffozimek giajimenez rachelsolow lynnek.eagan ronmason martyosborn terrievelazquezowen nicolebalzarini ralphmock devinjoseph bradnorth alane.bel darinmoran charless.hod mikekarasick marcmarino galaautumn ericha.mul coryhamilton cynthiablais evajensen heidifalconerslow justic is no justicefast
19908,Zombieland,"2009columbu ha made a habit of run from what scare him. tallahasse ""doesnt"" have fears. If he did ""hed"" kick their ever-liv ass. In a world overrun by zombi these two are perfectli evolv survivors. but now ""theyre"" about to stare down the most terrifi prospect of all: each other.comedi horrorwashingtond.c. sistersisterrelationship post-apocalypt roadtrip bloodsplatt parodi surviv zombi violenc survivalhorror amusementpark twinki bodycount zombif disposingofadeadbodi bittenonthearm loner aftercreditssting zombieapocalyps fearofclownsjesseeisenberg woodyharrelson emmaston abigailbreslin amberheard billmurray derekgraf justinpric mikewhit victoryvantuyl michellesebek christinaklein amirkovac shaunmichaellynch lynnmcarthur jademoserrhettrees rhettrees ezraswerdlow gavinpolon ryankavanaugh davidsardi rubenfleisch paulwernick paulwernickthi place is so deadzombieland"
1891,The Empire Strikes Back,1980the epic saga continu as luke skywalk in hope of defeat the evil galact empir learn the way of the jedi from age master yoda. but darth vader is more determin than ever to captur luke. meanwhil rebel leader princess leia cocki han solo chewbacca and droid c-3po and r2-d2 are thrown into variou stage of captur betray and despair.adventur action sciencefictionrebel android asteroid spacebattl snowstorm spacecoloni spaceship lightsab jedi goodvsevil rebellion theforc spaceopera stormtroop wooki jedimast jeditrain droidmarkhamil harrisonford carriefish billydeewilliam anthonydaniel davidprows kennybak petermayhew frankoz jamesearljon kathrynmullen wendyfroud jeremybulloch jasonwingreen temueramorrison cliverevil marjorieeaton ianmcdiarmid alecguin johnholli jackpurvi deswebb julianglov kennethcolley johnratzenberg michaelsheard michaelculv johndick miltonjohn markjon olivermaguir robinscobey bruceboa christophermalcolm denislawson ianliston johnmorton richardoldfield jackmckenzi jerryhart normanchanc norwichduff rayhassett brigittekahn burnelltuck bobanderson lightningbear richardbonehil johncannon markcapri martindew peterdiamond stuartfel dougrobinson tonysmart alanharri tiffanyl.kurtz macmcdonald ralphmcquarri ralphmors terryrichard michaelsantiago treatwilliam shauncurri alanausten jimdowdal iandurr tomegeland alanflyng chrisparson trevorbutterfield christopherbunn quentinpierr keithswaden howiewe morrisbushgeorgeluca georgeluca georgeluca garykurtz garykurtz johnwilliam terryliebl petersuschitzki irenelamb howardg.kazanjian normanreynold robertwatt marcialuca leighbrackett lesliedilley johnmollo lawrencekasdan philtippett philtippett patriciacarr michaelford brianjohnson alantomkin paulhirsch irvinkershn richardedlund tinynichol peterdiamond brucesharman bonniekoehl tonysmart nickmaley bobanderson jimbloom alanharri harrylang stuartfel davidtomblin terryrichard lightningbear herbertw.spenc paulhuston georgewhitear bobedmiston dougrobinson ralphmcquarri terrypritchard stevelan laurieshan davidh.watkin eileensullivanth adventur continues...th empir strike back
10316,The Ides of March,"2011dirti trick stand to soil an ambiti young press ""spokesmans"" ideal in a cutthroat presidenti campaign where ""victory"" is relative.dramaohio polit dirtytrick presidentialcampaign endors campaignspeech presidentialdebateryangosl georgeclooney philipseymourhoffman paulgiamatti evanrachelwood marisatomei jeffreywright maxminghella jenniferehl gregoryitzin michaelmantel yuriysardarov bellaivori mayasayr dannymooney johnmanfredi robertmervak fabiopolanco frankjonesjr. peterharpen rohnthoma davidmcconnel markstaceywhit laurenwainwright krisreilli michaelellison hayleymey lesliemccurdi robertbraun rachelmaddow chrismatthew charlieros debdixon nealanthonyrubin lorettahiggin joedinda johnrepulski cheriebowman chylaanderson maxianderson nelsonbeato johnnybritt alvinchea carmencart christophercart carmelechol clydenejackson amykey loriperri josefpowel lamontvanhook johnwest willwheaton nitawhitakerphedonpapamichael georgeclooney georgeclooney georgeclooney ellenchenoweth stephenmirrion alexandredesplat louisefrogley leonardodicaprio edwardtis elmoweb guyeast nigelsinclair sharonseymour lindacohen barbaraa.hal barbaraa.hal grantheslov grantheslov derekvanderhorst brianoliv beauwillimon beauwillimon beauwillimon waldosanchez randymani kimberlyjon robertjackson chriscornwel toddthompson danlemieux cherylkurk stephenpevn maggiemartin ninawolarski sabratempl dianeh.newman aridanielpinchot delspiva jenniferkilloran jonathanrubenstein juliehewett gregglandak p.scottsakamoto davidlombard michelec.vallillo thomasj.smith jontaylor michellehutchin scottspragu saeedadyani richardschoen marcglassman cameronsteenhagen kevinjedward paulpeabodi keithwalt carlashiven jodygab michaelting russelltyrrel ameliaraschemccarthi mayazzow michellelankwarden meganmcgilveri cynthiabond vickiem.hsieh traceyschaef joetemolaambit seduces. power corrupts.th ide of march"
2787,Pitch Black,"2000when their ship crash-land on a remot planet the maroon passeng soon learn that escap convict riddick ""isnt"" the onli thing they have to fear. deadli creatur lurk in the shadow wait to attack in the dark and the planet is rapidli plung into the utter black of a total eclipse. with the bodi count rise the doom survivor are forc to turn to riddick with hi eeri eye to guid them through the dark to safety. with time run out ""theres"" onli one rule: stay in the light.thril sciencefict actiondark dystopia comet alienlife-form surviv eclips flask corpsvindiesel radhamitchel colehaus lewisfitz-gerald claudiablack keithdavid rhianagriffith johnmoor simonburk leschanteri samsari firassdirani ricanderson vicwilson angelamooregraemerevel maryvernieu patricktatopoulo rickshain scottkroopf tomengelman tedfield annemccarthi tommyer iangraci davidtwohi davidtwohi davideggbi timsimonec michaelrumpf darylport mareemcdonald ""gloriadalessandro"" tonywinley annrobinson michaela.helf beverleydunn ""grahamgracewalker"" jimwheat jimwheat kenwheat kenwheat annaborghesi suemackay joshuawinget peterchiang margaretstevenson margaretstevenson beaubord freddylui bradshield bradshield marywork adamwilliam lorahirschberg michaelsemanick jacintaleong markstephen tonyle barriehemsley robertshoup davidc.hugh jimmillett ""paulsaltybrincat"" ""ianthistlethorburn"" henrypierc fionasearson scottguitteau marilynmccoppen e.larryoatfield kerynribband chrisanderson andrewblustain jameslebrecht micheleperron kareng.wilson lindakaybrown jasonbaird briancox martinash danmuscarella maryhelenleasman jasonbrubak michellewright jamiecrook johnrann rodcond michaelaxinn grahamstumpf brianmurray katienott chrisgeissman waynetruc seanbarn carolynnott scottmcmast allanmowbray claircrowth peterthompson davidtremont karendimmig campbellmclean samuelh.hinckley cameroncurphey jonathanbad jenniferrees-brown chrisgoddard fireballtimlawr chrisrobson derryfield tonyholtham leightait garydixon lynalicearonson petermclennan cleomyl dannycandib wizzyring carriecampbel stephenhaydont be afraid of the dark. Be afraid of what in the darkpitch black"
152601,Her,"2013in the not so distant futur theodor a lone writer purchas a newli develop oper system design to meet the ""users"" everi needs. To ""theordores"" surpris a romant relationship develop between him and hi oper system. thi unconvent love stori blend scienc fiction and romanc in a sweet tale that explor the natur of love and the way that technolog isol and connect us all.rom sciencefict dramaartificialintellig comput love loneli transhuman heartbreak nearfutur singular bittersweetjoaquinphoenix scarlettjohansson rooneymara amyadam oliviawild chrispratt portiadoubleday samjaeg katherineboech kellysarah spikejonz billhad kristenwiig briancox lynna.freedman lisareneepitt gabegomez arttbutl maylindstrom mattletsch davidazar guylewi melanieseacat pramodkumar evelynedward stevezissi danewhit nicolegroth jamesozaski samanthasarakanti lukajon gracieprewitt claudiachoi laurakaichen soko wendyleon lilbuckk.k.barrett jeffbuchanan daniellupi spikejonz spikejonz spikejonz geneserdena vincentlanday ericzumbrunnen caseystorm austingorg steveartmont hoytevanhoytema nataliefarrey chelseabarnard meganellison owenpallett merrickmorton drewkunin chrishaarhoff scottrog cydneycornel tracyscott venessadeandaa spike jonz love storyh"
21349,Anywhere But Here,"1999in thi adapt of the mona simpson novel singl mother adel august is bad with money and even wors when it come to make decisions. her straight-lac daughter ann is a success high school student with ivi leagu aspirations. when adel decid to pack up and move the two of them from the midwest to beverli hill calif. to pursu her dream of hollywood success ann grow frustrat with her ""mothers"" irrespons and impuls ways.drama comedi romancedreamsusansarandon natalieportman hartbochn eileenryan raybak johndiehl shawnhatosi bonniebedelia farantahir shishirkurup elisabethmoss johncarrolllynch carolineaaronrogerdeakin alvinsarg donaldgrahamburt waynewang monasimpsona stori of a mother who know best... and a daughter who know better.anywher but here"
70435,Haywire,2011mallori kane is a highli train oper who work for a govern secur contractor in the dirtiest most danger corner of the world. after success free a chines journalist held hostag she is doubl cross and left for dead by someon close to her in her own agency. suddenli the target of skill assassin who know her everi move mallori must find the truth in order to stay alive.act thrillermercenari secretag rescu footchas spanishginacarano ewanmcgregor michaelfassbend billpaxton channingtatum antoniobandera michaeldougla michaelangarano mathieukassovitz eddiej.fernandez anthonybrandonwong timconnolli maxarciniega aaroncohenstevensoderbergh stevensoderbergh stevensoderbergh davidholm michaelpolair howardcum lemdobb carmencuba ryankavanaugh tuckertooley kenhalsband alanmoloney gregoryjacob shoshanarubin karinsilvestrithey left her no choice.haywir
2453,Harley Davidson and the Marlboro Man,"1991""its"" the lawless futur and renegad biker harley davidson (mickey rourke) and hi surli cowboy buddi marlboro (don johnson) learn that a corrupt bank is about to foreclos on their ""friends"" bar to further an expand empire. harley and marlboro decid to help by rob the crook bank. but when they accident filch a drug shipment they find themselv on the run from crimin financi and the mob in thi rug action adventure.act thrillercorrupt harleydavidson drugdeal losangel lasvegasmickeyrourk donjohnson chelseafield danielbaldwin giancarloesposito vanessawilliam robertginti tomsizemor tiacarrer eloycasado bigjohnstudd kellyhu jamesnardini branscomberichmond sven-olethorsen jordanlundbasilpoledouri simonwinc donmichaelpaul donmichaelpaul jerehenshaw kentamplin davideggbi corkyehl donaldl.west missyalpernwhen the go get tough... the tough take the law into their own hands.harley davidson and the marlboro man"
6973,In the Valley of Elah,"2007a career offic and hi wife work with a polic detect to uncov the truth behind their ""sons"" disappear follow hi return from a tour of duti in iraq.histori drama thriller crime mysteryfathersonrelationship detect warcrim patriot homicid investig iraq militaryservic polic cover-up disappear murderinvestigationtommyleejon charlizetheron susansarandon francesfish jamesfranco jonathantuck jasonpatr joshbrolin weschatham jakemclaughlin mehcadbrook wayneduval brentbrisco barrycorbin gregserano zoekazan brentsexton devinbrochu glenntaranto romanarabia jennifersiebelnewsom josephbertot rickgonzalez lorenhayn babaktafti seanhuz kathylamkin daviddoti pabschwendimann joshmey arronshiv joharveyallen chrisbrown davidhous matthewpag pierrebarrera mikehatfield arlinalcala jamesblackburn esodiegeig danielknight brandonweaverrogerdeakin clinteastwood paulhaggi paulhaggi paulhaggi markisham sarahfinn patrickwachsberg erikfeig marcfishman tonylamberti jimpasson bryanbowen randihil cedricproust stevesamuel jamesa.holt markboal darlenecaamano laurencebecsey stanwlodkowski davidgarrett emiliodiezbarroso laurencebennett jofranc lisajensen bobhayward artistw.robinson lindaleesutton davidbrownlow carltoncoleman bobbyburn marilynmcmahonadam gregorys.hoop stephennathan tarrad.day blairleonard annaran michaelhertlein wyliestateman michaelminkl joannstafford-chaney louisespenc peterzinda jenniferbel stephenp.robinson zoetahir lamarrgray kristenkogl davidpric robinday michaelting andyharri danperri jeffbetti joebacharka bradleybarn pollyearnshawsometim find the truth is easier than face it.in the valley of elah"
11156,Coco Before Chanel,"20092009 biopic about the earli life of coco chanel. sever year after leav the orphanag to which her father never return for her gabriel chanel find herself work in a provinci bar both. ""shes"" both a seamstress for the perform and a singer earn the nicknam coco from the song she sing nightli with her sister. A liaison with baron balsan give her an entre into french societi and a chanc to develop her gift for designing.drama historyfashiondesign womandirectoraudreytaut benoîtpoelvoord alessandronivola mariegillain emmanuelledevo régisroy yanduffa fabienbéhar rochleibovici jean-yveschatelai pierrediot vincentnemeth brunoabraham-krem inèsbessalem jean-chrétiensibertin-blanc marieparouti fannydeblock claudebrécourtcarolescotta simonarn carolinebenjo christophebeaucarn lucbarni philippecarcassonn annefontain annefontain edmondecharles-roux camillefontainebefor she wa franc famou mademoiselle...coco avant chanel"
